date,Year,Month,Hour,weekday,product_code,quantity
1/15/2017,2017,1,276,Sunday,N02BE,38.79166667
1/16/2017,2017,1,276,Monday,N02BE,63.5625
1/17/2017,2017,1,276,Tuesday,N02BE,48.45833333
1/18/2017,2017,1,276,Wednesday,N02BE,45.95833333
1/19/2017,2017,1,276,Thursday,N02BE,37.75
1/20/2017,2017,1,276,Friday,N02BE,37.625
1/21/2017,2017,1,276,Saturday,N02BE,50.20833333
1/22/2017,2017,1,276,Sunday,N02BE,37.02083333
1/23/2017,2017,1,276,Monday,N02BE,41.75
1/24/2017,2017,1,276,Tuesday,N02BE,40.08333333
1/25/2017,2017,1,276,Wednesday,N02BE,51.1875
1/26/2017,2017,1,276,Thursday,N02BE,36.625
1/27/2017,2017,1,276,Friday,N02BE,42.60916667
1/28/2017,2017,1,276,Saturday,N02BE,32.08333333
1/29/2017,2017,1,276,Sunday,N02BE,54.16666667
1/30/2017,2017,1,276,Monday,N02BE,35.5175
1/31/2017,2017,1,276,Tuesday,N02BE,47.25
2/1/2017,2017,2,276,Wednesday,N02BE,31.625
2/2/2017,2017,2,276,Thursday,N02BE,42.29166667
2/3/2017,2017,2,276,Friday,N02BE,42.90083333
2/4/2017,2017,2,276,Saturday,N02BE,27.70833333
2/5/2017,2017,2,276,Sunday,N02BE,38.6
2/6/2017,2017,2,276,Monday,N02BE,13.0
2/7/2017,2017,2,276,Tuesday,N02BE,13.8
2/8/2017,2017,2,276,Wednesday,N02BE,36.0
2/9/2017,2017,2,276,Thursday,N02BE,20.4
2/10/2017,2017,2,276,Friday,N02BE,23.2
2/11/2017,2017,2,276,Saturday,N02BE,12.4
2/12/2017,2017,2,276,Sunday,N02BE,27.4
2/14/2017,2017,2,276,Tuesday,N02BE,22.0
2/15/2017,2017,2,276,Wednesday,N02BE,19.2
2/16/2017,2017,2,276,Thursday,N02BE,31.6
2/17/2017,2017,2,276,Friday,N02BE,12.25
2/18/2017,2017,2,276,Saturday,N02BE,30.0
2/19/2017,2017,2,276,Sunday,N02BE,13.0
2/20/2017,2017,2,276,Monday,N02BE,33.1
2/21/2017,2017,2,276,Tuesday,N02BE,22.9
2/22/2017,2017,2,276,Wednesday,N02BE,21.1
2/23/2017,2017,2,276,Thursday,N02BE,24.1
2/24/2017,2017,2,276,Friday,N02BE,29.8
2/25/2017,2017,2,276,Saturday,N02BE,24.0
2/26/2017,2017,2,276,Sunday,N02BE,15.7
2/27/2017,2017,2,276,Monday,N02BE,16.4
2/28/2017,2017,2,276,Tuesday,N02BE,26.4
3/1/2017,2017,3,276,Wednesday,N02BE,15.1
3/2/2017,2017,3,276,Thursday,N02BE,13.0
3/3/2017,2017,3,276,Friday,N02BE,12.9
3/4/2017,2017,3,276,Saturday,N02BE,17.0
3/5/2017,2017,3,276,Sunday,N02BE,33.9
3/6/2017,2017,3,276,Monday,N02BE,19.6
3/7/2017,2017,3,276,Tuesday,N02BE,15.0
3/8/2017,2017,3,276,Wednesday,N02BE,15.2
3/9/2017,2017,3,276,Thursday,N02BE,26.9
3/10/2017,2017,3,276,Friday,N02BE,26.3
3/11/2017,2017,3,276,Saturday,N02BE,20.1
3/12/2017,2017,3,276,Sunday,N02BE,48.0
3/13/2017,2017,3,276,Monday,N02BE,17.8
3/14/2017,2017,3,276,Tuesday,N02BE,15.0
3/15/2017,2017,3,276,Wednesday,N02BE,14.6
3/16/2017,2017,3,276,Thursday,N02BE,28.2
3/17/2017,2017,3,276,Friday,N02BE,11.0
3/18/2017,2017,3,276,Saturday,N02BE,20.4
3/19/2017,2017,3,276,Sunday,N02BE,39.1
3/20/2017,2017,3,276,Monday,N02BE,16.1
3/21/2017,2017,3,276,Tuesday,N02BE,12.6
3/22/2017,2017,3,276,Wednesday,N02BE,16.4
3/23/2017,2017,3,276,Thursday,N02BE,13.3
3/24/2017,2017,3,276,Friday,N02BE,12.3
3/25/2017,2017,3,276,Saturday,N02BE,33.3
3/26/2017,2017,3,276,Sunday,N02BE,18.0
3/27/2017,2017,3,276,Monday,N02BE,14.8
3/28/2017,2017,3,276,Tuesday,N02BE,22.0
3/29/2017,2017,3,276,Wednesday,N02BE,12.9
3/30/2017,2017,3,276,Thursday,N02BE,9.5
3/31/2017,2017,3,276,Friday,N02BE,22.2
4/1/2017,2017,4,276,Saturday,N02BE,34.0
4/2/2017,2017,4,276,Sunday,N02BE,23.0
4/3/2017,2017,4,276,Monday,N02BE,25.6
4/4/2017,2017,4,276,Tuesday,N02BE,8.0
4/5/2017,2017,4,276,Wednesday,N02BE,13.6
4/6/2017,2017,4,276,Thursday,N02BE,10.9
4/7/2017,2017,4,276,Friday,N02BE,16.0
4/8/2017,2017,4,276,Saturday,N02BE,23.0
4/9/2017,2017,4,276,Sunday,N02BE,22.0
4/10/2017,2017,4,276,Monday,N02BE,27.5
4/11/2017,2017,4,276,Tuesday,N02BE,17.0
4/12/2017,2017,4,276,Wednesday,N02BE,11.0
4/13/2017,2017,4,276,Thursday,N02BE,30.9
4/14/2017,2017,4,276,Friday,N02BE,13.0
4/15/2017,2017,4,276,Saturday,N02BE,27.25
4/17/2017,2017,4,276,Monday,N02BE,18.4
4/18/2017,2017,4,276,Tuesday,N02BE,15.4
4/19/2017,2017,4,276,Wednesday,N02BE,14.0
4/20/2017,2017,4,276,Thursday,N02BE,9.4
4/21/2017,2017,4,276,Friday,N02BE,29.0
4/22/2017,2017,4,276,Saturday,N02BE,19.0
4/23/2017,2017,4,276,Sunday,N02BE,25.5
4/24/2017,2017,4,276,Monday,N02BE,13.15
4/25/2017,2017,4,276,Tuesday,N02BE,24.0
4/26/2017,2017,4,276,Wednesday,N02BE,10.2
4/27/2017,2017,4,276,Thursday,N02BE,11.0
4/28/2017,2017,4,276,Friday,N02BE,15.4
4/29/2017,2017,4,276,Saturday,N02BE,15.0
4/30/2017,2017,4,276,Sunday,N02BE,18.0
5/1/2017,2017,5,276,Monday,N02BE,1.2
5/2/2017,2017,5,276,Tuesday,N02BE,23.0
5/3/2017,2017,5,276,Wednesday,N02BE,18.2
5/4/2017,2017,5,276,Thursday,N02BE,11.6
5/5/2017,2017,5,276,Friday,N02BE,6.6
5/6/2017,2017,5,276,Saturday,N02BE,14.0
5/7/2017,2017,5,276,Sunday,N02BE,18.25
5/8/2017,2017,5,276,Monday,N02BE,8.0
5/9/2017,2017,5,276,Tuesday,N02BE,11.0
5/10/2017,2017,5,276,Wednesday,N02BE,15.0
5/11/2017,2017,5,276,Thursday,N02BE,16.0
5/12/2017,2017,5,276,Friday,N02BE,16.4
5/13/2017,2017,5,276,Saturday,N02BE,12.0
5/14/2017,2017,5,276,Sunday,N02BE,31.5
5/15/2017,2017,5,276,Monday,N02BE,17.0
5/16/2017,2017,5,276,Tuesday,N02BE,16.2
5/17/2017,2017,5,276,Wednesday,N02BE,9.0
5/18/2017,2017,5,276,Thursday,N02BE,28.2
5/19/2017,2017,5,276,Friday,N02BE,31.6
5/20/2017,2017,5,276,Saturday,N02BE,16.4
5/21/2017,2017,5,276,Sunday,N02BE,32.2
5/22/2017,2017,5,276,Monday,N02BE,22.4
5/23/2017,2017,5,276,Tuesday,N02BE,11.0
5/24/2017,2017,5,276,Wednesday,N02BE,14.2
5/25/2017,2017,5,276,Thursday,N02BE,18.2
5/26/2017,2017,5,276,Friday,N02BE,29.0
5/27/2017,2017,5,276,Saturday,N02BE,23.4
5/28/2017,2017,5,276,Sunday,N02BE,11.19
5/29/2017,2017,5,276,Monday,N02BE,28.0
5/30/2017,2017,5,276,Tuesday,N02BE,25.0
5/31/2017,2017,5,276,Wednesday,N02BE,12.2
6/1/2017,2017,6,276,Thursday,N02BE,21.4
6/2/2017,2017,6,276,Friday,N02BE,17.4
6/3/2017,2017,6,276,Saturday,N02BE,10.0
6/4/2017,2017,6,276,Sunday,N02BE,23.4
6/5/2017,2017,6,276,Monday,N02BE,9.7
6/6/2017,2017,6,276,Tuesday,N02BE,18.0
6/7/2017,2017,6,276,Wednesday,N02BE,21.0
6/8/2017,2017,6,276,Thursday,N02BE,21.0
6/9/2017,2017,6,276,Friday,N02BE,10.0
6/10/2017,2017,6,276,Saturday,N02BE,15.0
6/11/2017,2017,6,276,Sunday,N02BE,28.25
6/12/2017,2017,6,276,Monday,N02BE,13.6
6/13/2017,2017,6,276,Tuesday,N02BE,8.0
6/14/2017,2017,6,276,Wednesday,N02BE,9.0
6/15/2017,2017,6,276,Thursday,N02BE,15.0
6/16/2017,2017,6,276,Friday,N02BE,12.25
6/17/2017,2017,6,276,Saturday,N02BE,12.0
6/18/2017,2017,6,276,Sunday,N02BE,26.6
6/19/2017,2017,6,276,Monday,N02BE,18.0
6/20/2017,2017,6,276,Tuesday,N02BE,12.0
6/21/2017,2017,6,276,Wednesday,N02BE,21.0
6/22/2017,2017,6,276,Thursday,N02BE,7.0
6/23/2017,2017,6,276,Friday,N02BE,16.0
6/24/2017,2017,6,276,Saturday,N02BE,32.0
6/25/2017,2017,6,276,Sunday,N02BE,22.0
6/26/2017,2017,6,276,Monday,N02BE,10.0
6/27/2017,2017,6,276,Tuesday,N02BE,13.5
6/28/2017,2017,6,276,Wednesday,N02BE,18.0
6/29/2017,2017,6,276,Thursday,N02BE,17.0
6/30/2017,2017,6,276,Friday,N02BE,18.0
7/1/2017,2017,7,276,Saturday,N02BE,10.0
7/2/2017,2017,7,276,Sunday,N02BE,9.0
7/3/2017,2017,7,276,Monday,N02BE,8.0
7/4/2017,2017,7,276,Tuesday,N02BE,18.0
7/5/2017,2017,7,276,Wednesday,N02BE,16.0
7/6/2017,2017,7,276,Thursday,N02BE,20.6
7/7/2017,2017,7,276,Friday,N02BE,17.0
7/8/2017,2017,7,276,Saturday,N02BE,16.0
7/9/2017,2017,7,276,Sunday,N02BE,15.0
7/10/2017,2017,7,276,Monday,N02BE,12.0
7/11/2017,2017,7,276,Tuesday,N02BE,18.0
7/12/2017,2017,7,276,Wednesday,N02BE,15.4
7/13/2017,2017,7,276,Thursday,N02BE,9.6
7/14/2017,2017,7,276,Friday,N02BE,16.0
7/15/2017,2017,7,276,Saturday,N02BE,21.0
7/16/2017,2017,7,276,Sunday,N02BE,19.0
7/17/2017,2017,7,276,Monday,N02BE,16.4
7/18/2017,2017,7,276,Tuesday,N02BE,14.0
7/19/2017,2017,7,276,Wednesday,N02BE,20.6
7/20/2017,2017,7,276,Thursday,N02BE,18.0
7/21/2017,2017,7,276,Friday,N02BE,14.0
7/22/2017,2017,7,276,Saturday,N02BE,22.0
7/23/2017,2017,7,276,Sunday,N02BE,12.0
7/24/2017,2017,7,276,Monday,N02BE,15.0
7/25/2017,2017,7,276,Tuesday,N02BE,14.0
7/26/2017,2017,7,276,Wednesday,N02BE,15.0
7/27/2017,2017,7,276,Thursday,N02BE,12.4
7/28/2017,2017,7,276,Friday,N02BE,17.2
7/29/2017,2017,7,276,Saturday,N02BE,14.15
7/30/2017,2017,7,276,Sunday,N02BE,13.0
7/31/2017,2017,7,276,Monday,N02BE,21.0
8/1/2017,2017,8,276,Tuesday,N02BE,15.6
8/2/2017,2017,8,276,Wednesday,N02BE,25.0
8/3/2017,2017,8,276,Thursday,N02BE,10.0
8/4/2017,2017,8,276,Friday,N02BE,15.0
8/5/2017,2017,8,276,Saturday,N02BE,13.312
8/6/2017,2017,8,276,Sunday,N02BE,13.0
8/7/2017,2017,8,276,Monday,N02BE,16.0
8/8/2017,2017,8,276,Tuesday,N02BE,11.188
8/9/2017,2017,8,276,Wednesday,N02BE,13.0
8/10/2017,2017,8,276,Thursday,N02BE,9.0
8/11/2017,2017,8,276,Friday,N02BE,8.0
8/12/2017,2017,8,276,Saturday,N02BE,22.6
8/13/2017,2017,8,276,Sunday,N02BE,24.0
8/14/2017,2017,8,276,Monday,N02BE,13.0
8/15/2017,2017,8,276,Tuesday,N02BE,35.0
8/16/2017,2017,8,276,Wednesday,N02BE,10.45
8/17/2017,2017,8,276,Thursday,N02BE,12.0
8/18/2017,2017,8,276,Friday,N02BE,15.0
8/19/2017,2017,8,276,Saturday,N02BE,16.0
8/20/2017,2017,8,276,Sunday,N02BE,14.4
8/21/2017,2017,8,276,Monday,N02BE,19.0
8/22/2017,2017,8,276,Tuesday,N02BE,22.2
8/23/2017,2017,8,276,Wednesday,N02BE,42.0
8/24/2017,2017,8,276,Thursday,N02BE,27.0
8/25/2017,2017,8,276,Friday,N02BE,20.25
8/26/2017,2017,8,276,Saturday,N02BE,19.0
8/27/2017,2017,8,276,Sunday,N02BE,21.3
8/28/2017,2017,8,276,Monday,N02BE,16.0
8/29/2017,2017,8,276,Tuesday,N02BE,17.0
8/30/2017,2017,8,276,Wednesday,N02BE,17.0
8/31/2017,2017,8,276,Thursday,N02BE,17.0
9/1/2017,2017,9,276,Friday,N02BE,20.6
9/2/2017,2017,9,276,Saturday,N02BE,18.4
9/3/2017,2017,9,276,Sunday,N02BE,18.4
9/4/2017,2017,9,276,Monday,N02BE,24.0
9/5/2017,2017,9,276,Tuesday,N02BE,19.1
9/6/2017,2017,9,276,Wednesday,N02BE,32.0
9/7/2017,2017,9,276,Thursday,N02BE,18.0
9/8/2017,2017,9,276,Friday,N02BE,34.0
9/9/2017,2017,9,276,Saturday,N02BE,20.0
9/10/2017,2017,9,276,Sunday,N02BE,35.6
9/11/2017,2017,9,276,Monday,N02BE,12.0
9/12/2017,2017,9,276,Tuesday,N02BE,18.25
9/13/2017,2017,9,276,Wednesday,N02BE,25.0
9/14/2017,2017,9,276,Thursday,N02BE,22.4
9/15/2017,2017,9,276,Friday,N02BE,16.0
9/16/2017,2017,9,276,Saturday,N02BE,27.3
9/17/2017,2017,9,276,Sunday,N02BE,32.0
9/18/2017,2017,9,276,Monday,N02BE,27.0
9/19/2017,2017,9,276,Tuesday,N02BE,43.25
9/20/2017,2017,9,276,Wednesday,N02BE,35.45
9/21/2017,2017,9,276,Thursday,N02BE,19.7
9/22/2017,2017,9,276,Friday,N02BE,27.5
9/23/2017,2017,9,276,Saturday,N02BE,14.45
9/24/2017,2017,9,276,Sunday,N02BE,52.4
9/25/2017,2017,9,276,Monday,N02BE,39.2
9/26/2017,2017,9,276,Tuesday,N02BE,38.6
9/27/2017,2017,9,276,Wednesday,N02BE,38.0
9/28/2017,2017,9,276,Thursday,N02BE,37.85
9/29/2017,2017,9,276,Friday,N02BE,35.4
9/30/2017,2017,9,276,Saturday,N02BE,61.9
10/1/2017,2017,10,276,Sunday,N02BE,72.1
10/2/2017,2017,10,276,Monday,N02BE,18.0
10/3/2017,2017,10,276,Tuesday,N02BE,57.2
10/4/2017,2017,10,276,Wednesday,N02BE,37.0
10/5/2017,2017,10,276,Thursday,N02BE,40.8
10/6/2017,2017,10,276,Friday,N02BE,39.8
10/7/2017,2017,10,276,Saturday,N02BE,35.25
10/8/2017,2017,10,276,Sunday,N02BE,77.1
10/10/2017,2017,10,276,Tuesday,N02BE,25.0
10/11/2017,2017,10,276,Wednesday,N02BE,39.4
10/12/2017,2017,10,276,Thursday,N02BE,41.0
10/13/2017,2017,10,276,Friday,N02BE,38.0
10/14/2017,2017,10,276,Saturday,N02BE,42.2
10/15/2017,2017,10,276,Sunday,N02BE,37.0
10/16/2017,2017,10,276,Monday,N02BE,45.1
10/17/2017,2017,10,276,Tuesday,N02BE,26.2
10/18/2017,2017,10,276,Wednesday,N02BE,52.85
10/19/2017,2017,10,276,Thursday,N02BE,25.5
10/20/2017,2017,10,276,Friday,N02BE,36.25
10/21/2017,2017,10,276,Saturday,N02BE,25.2
10/22/2017,2017,10,276,Sunday,N02BE,57.8
10/23/2017,2017,10,276,Monday,N02BE,28.6
10/24/2017,2017,10,276,Tuesday,N02BE,65.2
10/25/2017,2017,10,276,Wednesday,N02BE,26.9
10/26/2017,2017,10,276,Thursday,N02BE,38.0
10/27/2017,2017,10,276,Friday,N02BE,26.0
10/28/2017,2017,10,276,Saturday,N02BE,24.1
10/29/2017,2017,10,276,Sunday,N02BE,36.0
10/30/2017,2017,10,276,Monday,N02BE,32.8
10/31/2017,2017,10,276,Tuesday,N02BE,38.0
11/1/2017,2017,11,276,Wednesday,N02BE,23.0
11/2/2017,2017,11,276,Thursday,N02BE,22.1
11/3/2017,2017,11,276,Friday,N02BE,37.4
11/4/2017,2017,11,276,Saturday,N02BE,33.0
11/5/2017,2017,11,276,Sunday,N02BE,35.45
11/6/2017,2017,11,276,Monday,N02BE,20.2
11/7/2017,2017,11,276,Tuesday,N02BE,20.0
11/8/2017,2017,11,276,Wednesday,N02BE,9.2
11/9/2017,2017,11,276,Thursday,N02BE,28.8
11/10/2017,2017,11,276,Friday,N02BE,34.0
11/11/2017,2017,11,276,Saturday,N02BE,32.0
11/12/2017,2017,11,276,Sunday,N02BE,40.0
11/13/2017,2017,11,276,Monday,N02BE,44.2
11/14/2017,2017,11,276,Tuesday,N02BE,6.8
11/15/2017,2017,11,276,Wednesday,N02BE,17.0
11/16/2017,2017,11,276,Thursday,N02BE,17.6
11/17/2017,2017,11,276,Friday,N02BE,34.0
11/18/2017,2017,11,276,Saturday,N02BE,42.5
11/19/2017,2017,11,276,Sunday,N02BE,29.0
11/20/2017,2017,11,276,Monday,N02BE,28.8
11/21/2017,2017,11,276,Tuesday,N02BE,22.4
11/22/2017,2017,11,276,Wednesday,N02BE,26.1
11/23/2017,2017,11,276,Thursday,N02BE,34.3
11/24/2017,2017,11,276,Friday,N02BE,34.324
11/25/2017,2017,11,276,Saturday,N02BE,26.5
11/26/2017,2017,11,276,Sunday,N02BE,31.2
11/27/2017,2017,11,276,Monday,N02BE,34.825
11/28/2017,2017,11,276,Tuesday,N02BE,40.6
11/29/2017,2017,11,276,Wednesday,N02BE,32.6
11/30/2017,2017,11,276,Thursday,N02BE,30.0
12/1/2017,2017,12,276,Friday,N02BE,25.4
12/2/2017,2017,12,276,Saturday,N02BE,22.0
12/3/2017,2017,12,276,Sunday,N02BE,33.4
12/4/2017,2017,12,276,Monday,N02BE,15.6
12/5/2017,2017,12,276,Tuesday,N02BE,17.1
12/6/2017,2017,12,276,Wednesday,N02BE,29.2
12/7/2017,2017,12,276,Thursday,N02BE,24.9
12/8/2017,2017,12,276,Friday,N02BE,44.2
12/9/2017,2017,12,276,Saturday,N02BE,36.6
12/10/2017,2017,12,276,Sunday,N02BE,48.0
12/11/2017,2017,12,276,Monday,N02BE,34.4
12/12/2017,2017,12,276,Tuesday,N02BE,44.0
12/13/2017,2017,12,276,Wednesday,N02BE,29.0
12/14/2017,2017,12,276,Thursday,N02BE,30.0
12/15/2017,2017,12,276,Friday,N02BE,29.0
12/16/2017,2017,12,276,Saturday,N02BE,36.6
12/17/2017,2017,12,276,Sunday,N02BE,37.0
12/18/2017,2017,12,276,Monday,N02BE,31.6
12/20/2017,2017,12,276,Wednesday,N02BE,27.2
12/21/2017,2017,12,276,Thursday,N02BE,23.4
12/22/2017,2017,12,276,Friday,N02BE,26.0
12/23/2017,2017,12,276,Saturday,N02BE,28.3
12/24/2017,2017,12,276,Sunday,N02BE,32.2
12/25/2017,2017,12,276,Monday,N02BE,15.53
12/26/2017,2017,12,276,Tuesday,N02BE,56.9
12/27/2017,2017,12,276,Wednesday,N02BE,32.7
12/28/2017,2017,12,276,Thursday,N02BE,35.35
12/29/2017,2017,12,276,Friday,N02BE,41.4
12/30/2017,2017,12,276,Saturday,N02BE,50.0
12/31/2017,2017,12,276,Sunday,N02BE,70.2
1/2/2018,2018,1,276,Tuesday,N02BE,38.0
1/3/2018,2018,1,276,Wednesday,N02BE,54.0
1/4/2018,2018,1,276,Thursday,N02BE,39.2
1/5/2018,2018,1,276,Friday,N02BE,26.0
1/6/2018,2018,1,276,Saturday,N02BE,73.0
1/8/2018,2018,1,276,Monday,N02BE,29.6
1/9/2018,2018,1,276,Tuesday,N02BE,33.825
1/10/2018,2018,1,276,Wednesday,N02BE,44.5
1/11/2018,2018,1,276,Thursday,N02BE,37.6
1/12/2018,2018,1,276,Friday,N02BE,42.0
1/13/2018,2018,1,276,Saturday,N02BE,32.0
1/14/2018,2018,1,276,Sunday,N02BE,36.0
1/15/2018,2018,1,276,Monday,N02BE,26.0
1/16/2018,2018,1,276,Tuesday,N02BE,18.0
1/17/2018,2018,1,276,Wednesday,N02BE,30.2
1/18/2018,2018,1,276,Thursday,N02BE,58.4
1/19/2018,2018,1,276,Friday,N02BE,23.4
1/20/2018,2018,1,276,Saturday,N02BE,38.0
1/21/2018,2018,1,276,Sunday,N02BE,32.8
1/22/2018,2018,1,276,Monday,N02BE,29.0
1/23/2018,2018,1,276,Tuesday,N02BE,38.6
1/24/2018,2018,1,276,Wednesday,N02BE,32.0
1/25/2018,2018,1,276,Thursday,N02BE,36.8
1/26/2018,2018,1,276,Friday,N02BE,62.2
1/27/2018,2018,1,276,Saturday,N02BE,52.9
1/28/2018,2018,1,276,Sunday,N02BE,55.0
1/29/2018,2018,1,276,Monday,N02BE,47.9
1/30/2018,2018,1,276,Tuesday,N02BE,37.0
1/31/2018,2018,1,276,Wednesday,N02BE,30.4
2/1/2018,2018,2,276,Thursday,N02BE,30.5
2/2/2018,2018,2,276,Friday,N02BE,54.6
2/3/2018,2018,2,276,Saturday,N02BE,67.1
2/4/2018,2018,2,276,Sunday,N02BE,50.6
2/5/2018,2018,2,276,Monday,N02BE,53.0
2/6/2018,2018,2,276,Tuesday,N02BE,51.5
2/7/2018,2018,2,276,Wednesday,N02BE,44.8
2/8/2018,2018,2,276,Thursday,N02BE,47.0
2/9/2018,2018,2,276,Friday,N02BE,47.0
2/10/2018,2018,2,276,Saturday,N02BE,60.4
2/11/2018,2018,2,276,Sunday,N02BE,63.25
2/12/2018,2018,2,276,Monday,N02BE,36.3
2/13/2018,2018,2,276,Tuesday,N02BE,17.8
2/14/2018,2018,2,276,Wednesday,N02BE,50.3
2/15/2018,2018,2,276,Thursday,N02BE,74.6
2/16/2018,2018,2,276,Friday,N02BE,65.162
2/17/2018,2018,2,276,Saturday,N02BE,50.4
2/18/2018,2018,2,276,Sunday,N02BE,44.0
2/19/2018,2018,2,276,Monday,N02BE,27.0
2/20/2018,2018,2,276,Tuesday,N02BE,30.2
2/21/2018,2018,2,276,Wednesday,N02BE,27.4
2/22/2018,2018,2,276,Thursday,N02BE,30.0
2/23/2018,2018,2,276,Friday,N02BE,34.2
2/24/2018,2018,2,276,Saturday,N02BE,43.5
2/25/2018,2018,2,276,Sunday,N02BE,36.8
2/26/2018,2018,2,276,Monday,N02BE,46.6
2/27/2018,2018,2,276,Tuesday,N02BE,26.7
2/28/2018,2018,2,276,Wednesday,N02BE,44.662
3/1/2018,2018,3,276,Thursday,N02BE,26.4
3/2/2018,2018,3,276,Friday,N02BE,38.4
3/3/2018,2018,3,276,Saturday,N02BE,40.187
3/4/2018,2018,3,276,Sunday,N02BE,33.6
3/5/2018,2018,3,276,Monday,N02BE,25.0
3/6/2018,2018,3,276,Tuesday,N02BE,22.2
3/7/2018,2018,3,276,Wednesday,N02BE,20.2
3/8/2018,2018,3,276,Thursday,N02BE,25.8
3/9/2018,2018,3,276,Friday,N02BE,41.0
3/10/2018,2018,3,276,Saturday,N02BE,21.7
3/11/2018,2018,3,276,Sunday,N02BE,68.0
3/12/2018,2018,3,276,Monday,N02BE,22.2
3/13/2018,2018,3,276,Tuesday,N02BE,15.2
3/14/2018,2018,3,276,Wednesday,N02BE,31.0
3/15/2018,2018,3,276,Thursday,N02BE,23.9
3/16/2018,2018,3,276,Friday,N02BE,29.0
3/17/2018,2018,3,276,Saturday,N02BE,65.0
3/18/2018,2018,3,276,Sunday,N02BE,21.5
3/19/2018,2018,3,276,Monday,N02BE,19.6
3/20/2018,2018,3,276,Tuesday,N02BE,48.6
3/21/2018,2018,3,276,Wednesday,N02BE,27.0
3/22/2018,2018,3,276,Thursday,N02BE,24.6
3/23/2018,2018,3,276,Friday,N02BE,34.0
3/24/2018,2018,3,276,Saturday,N02BE,40.0
3/25/2018,2018,3,276,Sunday,N02BE,47.312
3/26/2018,2018,3,276,Monday,N02BE,27.6
3/27/2018,2018,3,276,Tuesday,N02BE,28.0
3/28/2018,2018,3,276,Wednesday,N02BE,11.924
3/29/2018,2018,3,276,Thursday,N02BE,28.2
3/30/2018,2018,3,276,Friday,N02BE,42.0
3/31/2018,2018,3,276,Saturday,N02BE,50.0
4/1/2018,2018,4,276,Sunday,N02BE,37.0
4/2/2018,2018,4,276,Monday,N02BE,30.0
4/3/2018,2018,4,276,Tuesday,N02BE,38.0
4/4/2018,2018,4,276,Wednesday,N02BE,29.0
4/5/2018,2018,4,276,Thursday,N02BE,39.0
4/6/2018,2018,4,276,Friday,N02BE,33.525
4/7/2018,2018,4,276,Saturday,N02BE,40.0
4/9/2018,2018,4,276,Monday,N02BE,25.0
4/10/2018,2018,4,276,Tuesday,N02BE,38.3
4/11/2018,2018,4,276,Wednesday,N02BE,28.0
4/12/2018,2018,4,276,Thursday,N02BE,17.4
4/13/2018,2018,4,276,Friday,N02BE,23.0
4/14/2018,2018,4,276,Saturday,N02BE,24.0
4/15/2018,2018,4,276,Sunday,N02BE,20.0
4/16/2018,2018,4,276,Monday,N02BE,40.5
4/17/2018,2018,4,276,Tuesday,N02BE,16.0
4/18/2018,2018,4,276,Wednesday,N02BE,25.25
4/19/2018,2018,4,276,Thursday,N02BE,31.375
4/20/2018,2018,4,276,Friday,N02BE,15.0
4/21/2018,2018,4,276,Saturday,N02BE,40.4
4/22/2018,2018,4,276,Sunday,N02BE,42.5
4/23/2018,2018,4,276,Monday,N02BE,15.562
4/24/2018,2018,4,276,Tuesday,N02BE,20.0
4/25/2018,2018,4,276,Wednesday,N02BE,18.1
4/26/2018,2018,4,276,Thursday,N02BE,18.0
4/27/2018,2018,4,276,Friday,N02BE,43.0
4/28/2018,2018,4,276,Saturday,N02BE,27.25
4/29/2018,2018,4,276,Sunday,N02BE,14.0
4/30/2018,2018,4,276,Monday,N02BE,14.125
5/1/2018,2018,5,276,Tuesday,N02BE,6.2
5/2/2018,2018,5,276,Wednesday,N02BE,38.2
5/3/2018,2018,5,276,Thursday,N02BE,27.262
5/4/2018,2018,5,276,Friday,N02BE,8.75
5/5/2018,2018,5,276,Saturday,N02BE,24.0
5/6/2018,2018,5,276,Sunday,N02BE,18.2
5/7/2018,2018,5,276,Monday,N02BE,22.0
5/8/2018,2018,5,276,Tuesday,N02BE,15.0
5/9/2018,2018,5,276,Wednesday,N02BE,24.4
5/10/2018,2018,5,276,Thursday,N02BE,39.0
5/11/2018,2018,5,276,Friday,N02BE,19.0
5/12/2018,2018,5,276,Saturday,N02BE,27.0
5/13/2018,2018,5,276,Sunday,N02BE,14.4
5/14/2018,2018,5,276,Monday,N02BE,20.0
5/15/2018,2018,5,276,Tuesday,N02BE,14.0
5/16/2018,2018,5,276,Wednesday,N02BE,13.4
5/17/2018,2018,5,276,Thursday,N02BE,16.0
5/18/2018,2018,5,276,Friday,N02BE,30.0
5/19/2018,2018,5,276,Saturday,N02BE,18.4
5/20/2018,2018,5,276,Sunday,N02BE,45.0
5/21/2018,2018,5,276,Monday,N02BE,14.6
5/22/2018,2018,5,276,Tuesday,N02BE,8.062
5/23/2018,2018,5,276,Wednesday,N02BE,11.0
5/24/2018,2018,5,276,Thursday,N02BE,20.2
5/25/2018,2018,5,276,Friday,N02BE,16.4
5/26/2018,2018,5,276,Saturday,N02BE,16.262
5/27/2018,2018,5,276,Sunday,N02BE,49.262
5/28/2018,2018,5,276,Monday,N02BE,19.6
5/29/2018,2018,5,276,Tuesday,N02BE,21.25
5/30/2018,2018,5,276,Wednesday,N02BE,16.4
5/31/2018,2018,5,276,Thursday,N02BE,11.4
6/1/2018,2018,6,276,Friday,N02BE,29.0
6/2/2018,2018,6,276,Saturday,N02BE,23.0
6/3/2018,2018,6,276,Sunday,N02BE,22.4
